SpID,ElevationOptimum,ElevationTolerance,IslandSideOptimum,IslandSideTolerance,MaxHabitatSuitability,AdultMass,AlleeThreshold,DispAlpha,DispTailThinness,Annual,SpeciesType
16768,1,3,2,1,0.11,600,-0.941,0.04101,0.69,0,3
16842.5,5,6,4,4,0.3,76.8,-0.1482,0.027195,0.485,0,2
17013,3,7,4,1,0.13,960,-0.752,0.04401,0.57,1,3
17251,2,3,4,4,0.74,205.4,-0.98427,0.008395,0.395,0,2
17355,1,7,3,3,0.51,332.1,-0.9933,0.009385,0.235,1,2
17480.3,2,6,2,1,0.39,158.2,-0.2418,0.034545,0.295,0,2
17504.6,2,3,4,4,0.86,72.2,-0.8421,0.006545,0.61,0,2
17628.7,2,5,1,3,0.71,202.9,-0.97524,0.004595,0.405,0,2
17644,0,3,4,3,0.76,240,-0.753,0.01801,0.77,0,3
17880,1,7,3,2,0.85,220,-0.516,0.02001,0.62,0,3
18067,5,6,1,3,0.76,430,-0.335,0.04601,0.49,1,0
18289,4,7,1,1,0.75,290,-0.039,0.04201,0.71,0,3
18294.2,6,5,4,3,0.72,883.3,-0.66766,0.048445,0.56,0,2
18366,4,7,4,1,0.59,380,-0.859,0.04101,0.43,0,3
18367,4,7,4,1,0.59,380,-0.859,0.04101,0.43,0,0
18386,1,4,1,3,0.92,830,-0.618,0.03701,0.38,0,3
18387,1,4,1,3,0.92,830,-0.618,0.03701,0.38,0,0
18574,5,6,2,4,0.52,930,-0.241,0.03301,0.43,0,3
19072,3,6,2,4,0.43,980,-0.414,0.04401,0.73,0,3
19700,1,6,3,4,0.4,680,-0.954,0.02501,0.44,1,0
20747,1,4,3,4,0.26,420,-0.812,0.04601,0.73,0,3
21002,2,5,2,3,0.42,470,-0.26,0.04801,0.73,0,3
21215,6,7,1,4,0.04,700,-0.499,0.04601,0.38,0,3
21216,6,7,1,4,0.04,700,-0.499,0.04601,0.38,0,0
21997,3,4,4,1,0.92,190,-0.206,0.00401,0.37,0,3
22024,0,2,1,4,0.34,410,-0.333,0.04001,0.5,1,3
22025,0,2,1,4,0.34,410,-0.333,0.04001,0.5,1,0
22720,4,6,3,1,0.88,340,-0.025,0.02601,0.38,1,0
23003,3,3,3,1,0.46,360,-0.621,0.03501,0.41,0,3
23640,2,2,4,2,0.37,400,-0.009,0.01801,0.34,0,3
23932,4,3,4,3,0.64,390,-0.836,0.04501,0.52,0,3
23933,4,3,4,3,0.64,390,-0.836,0.04501,0.52,0,0
23984,5,7,2,4,0.11,800,-0.426,0.02701,0.28,1,0
24075,3,6,2,3,0.69,270,-0.036,0.04501,0.4,1,0
24099,3,5,3,1,0.28,360,-0.599,0.01401,0.51,1,3
24284,5,7,3,4,0.27,700,-0.902,0.01301,0.48,0,3
24285,5,7,3,4,0.27,700,-0.902,0.01301,0.48,0,0
24437,3,5,3,3,0.19,940,-0.984,0.02201,0.25,1,0
24442,2,6,1,4,0.62,50,-0.598,0.02501,0.71,1,3
24590,2,7,2,3,0.03,330,-0.183,0.00501,0.37,1,3
24591,2,7,2,3,0.03,330,-0.183,0.00501,0.37,1,0
24772,3,6,1,1,0.49,600,-0.187,0.03001,0.71,1,3
25022,5,5,3,3,0.34,710,-0.386,0.01701,0.35,0,3
25123,4,7,2,3,0.82,700,-0.131,0.01801,0.53,1,3
25819,4,7,1,3,0.88,670,-0.863,0.04101,0.5,1,3
25820,4,7,1,3,0.88,670,-0.863,0.04101,0.5,1,0
26425,5,4,4,1,0.75,240,-0.514,0.04601,0.25,0,3
26426,5,4,4,1,0.75,240,-0.514,0.04601,0.25,0,0
26646,2,7,4,3,0.97,670,-0.345,0.04101,0.65,1,3
27045,3,3,3,1,0.45,260,-0.165,0.01001,0.34,0,3
27378,5,7,4,3,0.01,540,-0.562,0.03301,0.72,1,3
27471,4,4,1,3,0.41,510,-0.415,0.04601,0.32,0,3
27472,4,4,1,3,0.41,510,-0.415,0.04601,0.32,0,0
28628,1,5,1,2,0.71,300,-0.541,0.01101,0.58,0,3
28683,4,7,4,2,0.64,680,-0.445,0.04201,0.46,0,3
28684,4,7,4,2,0.64,680,-0.445,0.04201,0.46,0,0
28696,4,7,2,2,0.64,120,-0.26,0.04701,0.35,0,3
28697,4,7,2,2,0.64,120,-0.26,0.04701,0.35,0,0
29059,5,5,3,2,0.53,660,-0.146,0.02801,0.34,0,3
29060,5,5,3,2,0.53,660,-0.146,0.02801,0.34,0,0
29511,2,2,1,4,1,90,-0.802,0.00501,0.48,1,3
29986,0,6,3,3,0.68,260,-0.903,0.00701,0.33,0,3
30311,2,7,3,1,0.41,280,-0.384,0.04801,0.62,1,3
30504,5,5,3,3,0.14,390,-0.686,0.02701,0.49,1,3
30729,4,6,4,4,0.52,760,-0.502,0.04901,0.62,0,3
31027,3,6,1,4,0.41,330,-0.999,0.03101,0.48,1,3
31028,3,6,1,4,0.41,330,-0.999,0.03101,0.48,1,0
31219,3,3,1,1,0.72,240,-0.656,0.04101,0.48,1,0
31291,3,6,1,2,0.05,990,-0.734,0.03401,0.46,0,3
31308,5,7,1,2,0.06,730,-0.396,0.04001,0.38,1,0
31892,4,7,1,2,0.82,890,-0.153,0.01901,0.39,1,0
