SpID,ElevationOptimum,ElevationTolerance,IslandSideOptimum,IslandSideTolerance,MaxHabitatSuitability,AdultMass,AlleeThreshold,DispAlpha,DispTailThinness,Annual,SpeciesType
17207,1,6,1,1,0.97,570,-0.542,0.04201,0.34,0,0
17267.6,3,5,2,3,0.14,31.7,-1.03897,0.018235,0.265,1,2
17387.3,0,7,4,4,0.49,381.8,-0.6477,0.05,0.595,1,2
17476,0,2,4,1,0.29,560,-0.824,0.04901,0.56,0,3
17631.9,5,6,1,1,0.72,327.4,-0.25806,0.028555,0.485,1,2
18063,5,6,1,1,0.79,380,-0.69,0.03501,0.32,1,0
18218,4,5,1,3,0.66,700,-0.479,0.04501,0.42,0,3
18219,4,5,1,3,0.66,700,-0.479,0.04501,0.42,0,0
18346,3,4,4,4,0.3,60,-0.243,0.00901,0.27,1,3
18347,3,4,4,4,0.3,60,-0.243,0.00901,0.27,1,0
18401.6,5,7,1,4,0.45,356.4,-0.25432,0.020145,0.475,1,2
18538.8,3,5,4,4,0.78,387,-0.84455,0.05,0.375,0,2
18556,3,3,1,2,0.91,460,-0.088,0.01901,0.31,0,3
18686,1,5,1,2,0.19,600,-0.167,0.04301,0.6,1,3
18855,2,2,1,4,0.32,420,-0.914,0.03301,0.35,1,0
19284,0,4,2,2,0.79,140,-0.102,0.02601,0.37,0,3
20175,4,3,4,1,0.69,870,-0.968,0.03801,0.32,1,0
20589,1,4,3,4,0.12,340,-0.208,0.00501,0.31,1,3
20772,1,4,2,2,0.04,510,-0.465,0.01501,0.42,1,3
21142,2,5,2,3,0.1,400,-0.284,0.03201,0.45,0,3
21280,0,2,2,4,0.03,860,-0.415,0.03901,0.5,0,3
21700,3,7,4,4,0.48,700,-0.98,0.03501,0.56,0,3
21745,3,6,4,4,0.87,460,-0.507,0.02601,0.57,1,3
21828,1,5,2,2,0.99,410,-0.492,0.04301,0.58,1,3
22250,1,4,1,2,0.92,520,-0.803,0.03601,0.46,1,3
22442,0,2,2,2,0.07,80,-0.817,0.01301,0.36,0,3
22770,3,5,1,2,0.47,210,-0.786,0.01501,0.41,1,3
22791,3,7,1,4,0.73,360,-0.885,0.01101,0.29,0,3
22792,3,7,1,4,0.73,360,-0.885,0.01101,0.29,0,0
22913,6,4,2,3,0.21,540,-0.994,0.03601,0.33,0,3
24980,2,7,2,2,0.24,540,-0.876,0.01501,0.47,1,3
26286,5,5,4,2,0.15,780,-0.556,0.04001,0.35,0,3
26287,5,5,4,2,0.15,780,-0.556,0.04001,0.35,0,0
26298,1,6,2,3,0.43,290,-0.56,0.04201,0.52,1,3
27604,1,7,2,3,0.32,720,-0.551,0.02601,0.4,0,3
27644,7,6,1,2,0.69,880,-0.7,0.03501,0.48,1,3
27645,7,6,1,2,0.69,880,-0.7,0.03501,0.48,1,0
27652,5,7,3,3,0.2,680,-0.945,0.04601,0.59,0,3
27760,0,7,3,2,0.71,340,-0.023,0.02801,0.3,0,3
27761,0,7,3,2,0.71,340,-0.023,0.02801,0.3,0,0
28078,7,5,3,1,0.6,450,-0.078,0.04601,0.71,1,3
28227,2,2,1,4,0.5,190,-0.812,0.01701,0.66,0,3
28277,3,5,4,3,0.86,930,-0.637,0.03001,0.38,0,3
28278,3,5,4,3,0.86,930,-0.637,0.03001,0.38,0,0
28848,2,4,3,1,0.39,970,-0.382,0.02201,0.49,1,3
29035,1,7,3,4,0.28,40,-0.971,0.01901,0.35,1,3
29036,1,7,3,4,0.28,40,-0.971,0.01901,0.35,1,0
29722,2,6,3,4,0.17,520,-0.736,0.03001,0.77,1,3
30157,1,7,2,4,0.52,520,-0.036,0.03001,0.28,1,0
31767,1,5,2,4,0.13,710,-0.826,0.04301,0.32,0,3
31768,1,5,2,4,0.13,710,-0.826,0.04301,0.32,0,0
31773,1,2,2,4,0.46,500,-0.635,0.04401,0.41,1,3
31774,1,2,2,4,0.46,500,-0.635,0.04401,0.41,1,0
